seed,context,gamma,method,top1_A,false_credit_mass,score_A,score_C,score_D,score_B,max_efficiency_error,counterfactual_structural_evaluations
1003,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.22633800901879908,0.9169954500995379,0.15013102753905533,0.0263268354736912,0.09181294112951127,1.1102230246251565e-16,20736
1003,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1003,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1004,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.2071574751089384e-16,0.5,2.0119291251815642e-17,2.0119291251815642e-17,2.0119291251815642e-17,1.1102230246251565e-16,20736
1004,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.20428300540440203,0.9085054829725401,0.2093701858998541,0.01197797562999209,0.011890831414285433,1.1102230246251565e-16,20736
1004,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1004,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1005,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.0259432463733537e-16,0.5,1.709905410622256e-17,1.709905410622256e-17,1.709905410622256e-17,1.1102230246251565e-16,20736
1005,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.15357058487302597,0.9105883552916451,0.09104013962207741,0.042070943726463535,0.03210007756051979,1.1102230246251565e-16,20736
1005,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1005,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1006,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.065975082251776e-16,0.5,1.7766251370862933e-17,1.7766251370862933e-17,1.7766251370862933e-17,1.1102230246251565e-16,20736
1006,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.19829847459200428,0.9133365301238979,0.16084467524560894,0.015099984877244163,0.04996639900922521,1.1102230246251565e-16,20736
1006,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1006,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1007,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.0688454651517838e-16,0.5,1.7814091085863064e-17,1.7814091085863064e-17,1.7814091085863064e-17,1.1102230246251565e-16,20736
1007,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.10773530686246903,0.9176400736816213,0.009757533287376007,0.07158884059747699,0.029452849358814936,1.1102230246251565e-16,20736
1007,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1007,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1008,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.0495077029659682e-16,0.5,1.7491795049432803e-17,1.7491795049432803e-17,1.7491795049432803e-17,1.1102230246251565e-16,20736
1008,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.20835922949256125,0.920922548409451,0.17775137137532251,0.010432352619688534,0.05420236797688554,1.1102230246251565e-16,20736
1008,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1008,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1009,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.000007097528427e-16,0.5,1.6666784958807117e-17,1.6666784958807117e-17,1.6666784958807117e-17,1.1102230246251565e-16,20736
1009,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.2572181431444887,0.908661477817965,0.20006017637712822,0.03517314710041565,0.07942732138622656,1.1102230246251565e-16,20736
1009,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1009,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1010,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.225961606537984e-16,0.5,2.0432693442299734e-17,2.0432693442299734e-17,2.0432693442299734e-17,1.1102230246251565e-16,20736
1010,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.24052251526445037,0.8919589304629688,0.14641672828797017,0.0007461746926629526,0.13531578767106386,1.1102230246251565e-16,20736
1010,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1010,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1011,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.0461322766711599e-16,0.5,1.7435537944519332e-17,1.7435537944519332e-17,1.7435537944519332e-17,1.1102230246251565e-16,20736
1011,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.2296860852800849,0.9256183621402349,0.20937056829038622,0.017358302725274357,0.04926466097273158,1.1102230246251565e-16,20736
1011,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1011,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1012,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.125444206687316e-16,0.5,1.8757403444788607e-17,1.8757403444788607e-17,1.8757403444788607e-17,1.1102230246251565e-16,20736
1012,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.3049058644355404,0.9151077829002057,0.293466076769735,0.02963484786243988,0.07831481939549562,1.1102230246251565e-16,20736
1012,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1012,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1013,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.0874463086734883e-16,0.5,1.8124105144558138e-17,1.8124105144558138e-17,1.8124105144558138e-17,1.1102230246251565e-16,20736
1013,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.20528301320644776,0.8916658770441283,0.16032908733241444,0.021344946268745578,0.04865180698709315,1.1102230246251565e-16,20736
1013,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1013,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1014,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.0423756855500871e-16,0.5,1.737292809250145e-17,1.737292809250145e-17,1.737292809250145e-17,1.1102230246251565e-16,20736
1014,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.3058427640626056,0.9248865410992162,0.24019421860806653,0.08596840372589931,0.08133850497488893,1.1102230246251565e-16,20736
1014,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1014,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1015,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.1261006572214382e-16,0.5,1.8768344287023973e-17,1.8768344287023973e-17,1.8768344287023973e-17,1.1102230246251565e-16,20736
1015,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.2779567816511331,0.9141439511525723,0.3008074853779068,0.026442588035470067,0.024657546755490513,1.1102230246251565e-16,20736
1015,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1015,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1016,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.201363769749719e-16,0.5,2.0022729495828652e-17,2.0022729495828652e-17,2.0022729495828652e-17,1.1102230246251565e-16,20736
1016,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.27742587954800757,0.9099110008037398,0.2534075216200042,0.0852420613139258,0.01070261854054414,1.1102230246251565e-16,20736
1016,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1016,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1017,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.184016534989951e-16,0.5,1.9733608916499185e-17,1.9733608916499185e-17,1.9733608916499185e-17,1.1102230246251565e-16,20736
1017,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.16872750078806642,0.9071182801031852,0.12193548519416282,0.038792818124198825,0.02339399167645682,1.1102230246251565e-16,20736
1017,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1017,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1018,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,9.62974817074469e-17,0.5,1.6049580284574483e-17,1.6049580284574483e-17,1.6049580284574483e-17,1.1102230246251565e-16,20736
1018,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.3117364296539321,0.9116566462107094,0.229541726060408,0.02611126379776654,0.1572652586219924,1.1102230246251565e-16,20736
1018,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1018,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1019,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,9.786957485755089e-17,0.5,1.6311595809591815e-17,1.6311595809591815e-17,1.6311595809591815e-17,1.1102230246251565e-16,20736
1019,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.24111512067205473,0.9088705064994648,0.22823215811006703,0.05441708536173018,0.006119748794801277,1.1102230246251565e-16,20736
1019,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1019,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1020,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.150169098417669e-16,0.5,1.9169484973627824e-17,1.9169484973627824e-17,1.9169484973627824e-17,1.1102230246251565e-16,20736
1020,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.20799696484516814,0.9229661440681741,0.18766275358256979,0.04526115698692079,0.009466772420125233,1.1102230246251565e-16,20736
1020,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1020,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1021,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.1377007734340858e-16,0.5,1.8961679557234767e-17,1.8961679557234767e-17,1.8961679557234767e-17,1.1102230246251565e-16,20736
1021,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.15665899356569227,0.9029194920009453,0.14761961838376075,0.015456856339244176,0.004649816075748659,1.1102230246251565e-16,20736
1021,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1021,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1022,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.134473577905047e-16,0.5,1.890789296508412e-17,1.890789296508412e-17,1.890789296508412e-17,1.1102230246251565e-16,20736
1022,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.21804853930260965,0.9169339073544565,0.22318737459599086,0.024171326112776323,0.008329931111625983,1.1102230246251565e-16,20736
1022,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1022,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1023,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.0428966108126485e-16,0.5,1.7381610180210807e-17,1.7381610180210807e-17,1.7381610180210807e-17,1.1102230246251565e-16,20736
1023,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.22440533441668636,0.9171533580572504,0.18991972946184743,0.04800506171655645,0.02743818146586298,1.1102230246251565e-16,20736
1023,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1023,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1024,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.0316014264610124e-16,0.5,1.719335710768354e-17,1.719335710768354e-17,1.719335710768354e-17,1.1102230246251565e-16,20736
1024,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.31573659617927663,0.9293992657784911,0.24831750644067294,0.16379845738972104,0.016732574656258943,1.1102230246251565e-16,20736
1024,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1024,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1025,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.1354984877712246e-16,0.5,1.892497479618708e-17,1.892497479618708e-17,1.892497479618708e-17,1.1102230246251565e-16,20736
1025,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.21169246278238263,0.9259744205709466,0.1614895002610945,0.029001828132852753,0.0581702615434332,1.1102230246251565e-16,20736
1025,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1025,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1026,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.177206390094026e-16,0.5,1.9620106501567106e-17,1.9620106501567106e-17,1.9620106501567106e-17,1.1102230246251565e-16,20736
1026,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.2814285955017212,0.9063104807323611,0.22591085856762727,0.0752577014025362,0.0537880721533865,1.1102230246251565e-16,20736
1026,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1026,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1027,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.0995504094897525e-16,0.5,1.832584015816254e-17,1.832584015816254e-17,1.832584015816254e-17,1.1102230246251565e-16,20736
1027,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.2295514798878457,0.9101197119956279,0.22245476332798658,0.016452176908879176,0.032258908369454956,1.1102230246251565e-16,20736
1027,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1027,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1028,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,9.738168387993241e-17,0.5,1.6230280646655402e-17,1.6230280646655402e-17,1.6230280646655402e-17,1.1102230246251565e-16,20736
1028,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.2349031798740211,0.9242660401118328,0.13087792621166291,0.054752046743277674,0.09814199702408741,1.1102230246251565e-16,20736
1028,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1028,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1029,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.0601379664540099e-16,0.5,1.766896610756683e-17,1.766896610756683e-17,1.766896610756683e-17,1.1102230246251565e-16,20736
1029,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.1592586989184697,0.9222014682411267,0.07865490746708102,0.032576744930386814,0.0634577625079881,1.1102230246251565e-16,20736
1029,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1029,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1030,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.1095453982673531e-16,0.5,1.8492423304455885e-17,1.8492423304455885e-17,1.8492423304455885e-17,1.1102230246251565e-16,20736
1030,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.1489433544653956,0.9126756870946197,0.07545594517254735,0.08101954200379835,0.003251810751621884,1.1102230246251565e-16,20736
1030,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1030,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1031,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.1750041044311652e-16,0.5,1.9583401740519424e-17,1.9583401740519424e-17,1.9583401740519424e-17,1.1102230246251565e-16,20736
1031,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.25762748602442215,0.92352797836069,0.24294533033761054,0.05262492014182183,0.024924092804010683,1.1102230246251565e-16,20736
1031,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1031,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1032,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.0391400196915757e-16,0.5,1.731900032819293e-17,1.731900032819293e-17,1.731900032819293e-17,1.1102230246251565e-16,20736
1032,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.15173244777426598,0.9171510509857093,0.11691245881292131,0.015840818073802592,0.031300592178127154,1.1102230246251565e-16,20736
1032,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1032,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1033,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.140995731598905e-16,0.5,1.901659552664842e-17,1.901659552664842e-17,1.901659552664842e-17,1.1102230246251565e-16,20736
1033,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.19695055636307537,0.9074637864240946,0.11807781152493278,0.03176897607311378,0.07271173483382253,1.1102230246251565e-16,20736
1033,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1033,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1034,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.251999399336581e-16,0.5,2.086665665560969e-17,2.086665665560969e-17,2.086665665560969e-17,1.1102230246251565e-16,20736
1034,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.24903656037740168,0.900976983358787,0.17973630616413214,0.012372810587707894,0.10667534741280896,1.1102230246251565e-16,20736
1034,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1034,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1035,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.0895215393942614e-16,0.5,1.815869232323769e-17,1.815869232323769e-17,1.815869232323769e-17,1.1102230246251565e-16,20736
1035,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.2334166097021842,0.9206348129294547,0.19875361782965914,0.06563250519996502,0.01593753063617342,1.1102230246251565e-16,20736
1035,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1035,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1036,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.0693536849201364e-16,0.5,1.7822561415335607e-17,1.7822561415335607e-17,1.7822561415335607e-17,1.1102230246251565e-16,20736
1036,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.10423561112504086,0.9130316252467712,0.06009559067966343,0.03579091713989746,0.010358405034829696,1.1102230246251565e-16,20736
1036,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1036,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1037,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.1019559830599544e-16,0.5,1.836593305099924e-17,1.836593305099924e-17,1.836593305099924e-17,1.1102230246251565e-16,20736
1037,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.2868750937808742,0.8962578579236612,0.21903496393067076,0.047488083501425284,0.09402256638873284,1.1102230246251565e-16,20736
1037,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1037,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1038,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.040097166921973e-16,0.5,1.7334952782032884e-17,1.7334952782032884e-17,1.7334952782032884e-17,1.1102230246251565e-16,20736
1038,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.2779726109977672,0.9251612293393765,0.2002579814978392,0.10755148438092102,0.04836744157727443,1.1102230246251565e-16,20736
1038,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1038,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1039,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.0690572233885977e-16,0.5,1.781762038980996e-17,1.781762038980996e-17,1.781762038980996e-17,1.1102230246251565e-16,20736
1039,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.27474145174943965,0.8964419540170233,0.24940427845409008,0.08564179650449624,0.0045428405389720435,1.1102230246251565e-16,20736
1039,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1039,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1040,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.1030232445734949e-16,0.5,1.838372074289158e-17,1.838372074289158e-17,1.838372074289158e-17,1.1102230246251565e-16,20736
1040,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.2984439646047168,0.9197897019189024,0.22973482025224656,0.06395992167813964,0.09758645500009289,1.1102230246251565e-16,20736
1040,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1040,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1041,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.14937288744725e-16,0.5,1.9156214790787503e-17,1.9156214790787503e-17,1.9156214790787503e-17,1.1102230246251565e-16,20736
1041,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.2603422985503604,0.9027017769060912,0.09675879069092896,0.0896415356613411,0.13132969260735472,1.1102230246251565e-16,20736
1041,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1041,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1042,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.1679567903100094e-16,0.5,1.9465946505166826e-17,1.9465946505166826e-17,1.9465946505166826e-17,1.1102230246251565e-16,20736
1042,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.21322102398429435,0.9152241937403729,0.17808308729539102,0.060060661576250944,0.00988656931599986,1.1102230246251565e-16,20736
1042,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1042,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1043,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.0774852012137778e-16,0.5,1.7958086686896298e-17,1.7958086686896298e-17,1.7958086686896298e-17,1.1102230246251565e-16,20736
1043,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.2004869746461578,0.925351409487993,0.16762466566792136,0.006740153782583889,0.057677559709858314,1.1102230246251565e-16,20736
1043,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1043,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
