cohort,family,seed,upstream_state,reference_beta,unrestricted_state,unrestricted_beta_set_kind,unrestricted_exact_equivalent_count,unrestricted_finite_grid_beta_min,unrestricted_finite_grid_beta_max,unrestricted_finite_grid_beta_diameter,unrestricted_frontier_size,unrestricted_frontier_max_path_error,constrained_state,direct_interval_exists,direct_interval_lower,direct_interval_upper,direct_interval_width,material_countermodel_within_bound,causal_authority_granted_unrestricted,causal_authority_granted_constrained
REPLICATION,R0_VALID,101029,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8237584472648583,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6807224399197661,0.964906086863243,0.28418364694347686,False,False,False
REPLICATION,R0_VALID,101030,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7735438499067749,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6264125240330558,0.9199324141322082,0.29351989009915236,False,False,False
REPLICATION,R0_VALID,101031,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8090106784330185,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,2.220446049250313e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6626975495527114,0.9550554431820598,0.2923578936293484,False,False,False
REPLICATION,R0_VALID,101032,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8049316683122867,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,16,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6611675355739656,0.9490211236855625,0.2878535881115969,False,False,False
REPLICATION,R0_VALID,101033,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8165213055192132,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,2.220446049250313e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6748250815425866,0.9569017786203573,0.2820766970777707,False,False,False
REPLICATION,R0_VALID,101034,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7867455679954555,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6449398248864653,0.927483218291627,0.28254339340516177,False,False,False
REPLICATION,R0_VALID,101035,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7720450202271921,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,19,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6191141933821452,0.9250264474436777,0.30591225406153244,False,False,False
REPLICATION,R0_VALID,101036,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7865743423545334,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,18,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6407356068692462,0.9323998040146592,0.2916641971454129,False,False,False
REPLICATION,R0_VALID,101037,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8057479835817934,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6582638040034413,0.9532879477348833,0.29502414373144203,False,False,False
REPLICATION,R0_VALID,101038,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.802229811678062,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6570000404769311,0.9475226599296139,0.2905226194526829,False,False,False
REPLICATION,R0_VALID,101039,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8076572474932217,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.66428329128172,0.9498533359728623,0.2855700446911422,False,False,False
REPLICATION,R0_VALID,101040,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8060570413192524,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6638301682234051,0.9484222188582674,0.28459205063486226,False,False,False
REPLICATION,R0_VALID,101041,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8037546055485475,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6573075515809286,0.9489209404456725,0.29161338886474397,False,False,False
REPLICATION,R0_VALID,101042,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7783071619124422,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.634595389807377,0.921109307497461,0.28651391769008405,False,False,False
REPLICATION,R0_VALID,101043,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8007010716574894,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6552612568511285,0.9445171520345099,0.28925589518338146,False,False,False
REPLICATION,R0_VALID,101044,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7882361721479455,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,2.6645352591003757e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6421073044531918,0.9343725464661626,0.2922652420129709,False,False,False
REPLICATION,R0_VALID,101045,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7843408986901691,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,19,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6459109058363548,0.9211787387367937,0.2752678329004389,False,False,False
REPLICATION,R0_VALID,101046,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7901064465344967,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6436719183220249,0.9365813886153762,0.29290947029335135,False,False,False
REPLICATION,R0_VALID,101047,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8600740095107763,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,15,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.7206366026947617,0.9992846318012651,0.27864802910650344,False,False,False
REPLICATION,R0_VALID,101048,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8184276852521859,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,16,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6724507245348652,0.9644510637946128,0.29200033925974755,False,False,False
REPLICATION,R0_VALID,101049,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8238238180554308,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,16,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6824011910595921,0.9575469055414624,0.2751457144818703,False,False,False
REPLICATION,R0_VALID,101050,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8120545118668866,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6664124233108274,0.957870351649123,0.29145792833829565,False,False,False
REPLICATION,R0_VALID,101051,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8017539790270957,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6542551810799848,0.9490822435766246,0.2948270624966398,False,False,False
REPLICATION,R0_VALID,101052,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8263175463819019,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,15,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6800325485727967,0.9724689212920887,0.292436372719292,False,False,False
REPLICATION,R0_VALID,101053,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8074612084687774,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.661628146658439,0.9532739127820821,0.291645766123643,False,False,False
REPLICATION,R0_VALID,101054,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7844410149118018,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.637285411142338,0.9310366945099218,0.2937512833675837,False,False,False
REPLICATION,R0_VALID,101055,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8113720728331879,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6713846846956327,0.9469217793290968,0.2755370946334641,False,False,False
REPLICATION,R0_VALID,101056,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8271669178939999,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,16,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6832688144961302,0.9712544163540102,0.28798560185788,False,False,False
REPLICATION,R0_VALID,101057,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8128866290806593,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6709560908185327,0.9506180985160713,0.2796620076975386,False,False,False
REPLICATION,R0_VALID,101058,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7921469790578909,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.646071318860224,0.9373843433257256,0.29131302446550167,False,False,False
REPLICATION,R0_VALID,101059,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7875712135710032,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,19,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6427549053351013,0.9320069906590293,0.289252085323928,False,False,False
REPLICATION,R0_VALID,101060,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8000307369056285,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6545596768445625,0.9457783174475488,0.2912186406029863,False,False,False
REPLICATION,R0_VALID,101061,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8054624714692105,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,18,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6577542288490538,0.953164068392877,0.29540983954382327,False,False,False
REPLICATION,R0_VALID,101062,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7948823553924989,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,16,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6478738398009334,0.9416150561512023,0.29374121635026895,False,False,False
REPLICATION,R0_VALID,101063,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.786779215040978,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,18,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.640499825395829,0.9315128247698315,0.2910129993740026,False,False,False
REPLICATION,R1_COORDINATED_EXCLUSION,101000,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2943600320271278,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1484321097678167,1.4389539790724661,0.2905218693046494,False,False,False
REPLICATION,R1_COORDINATED_EXCLUSION,101001,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2853674978168732,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1356756503479537,1.4347089511253768,0.2990333007774231,False,False,False
REPLICATION,R1_COORDINATED_EXCLUSION,101002,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3278121524572293,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1837728150305187,1.4718068976648708,0.28803408263435215,False,False,False
REPLICATION,R1_COORDINATED_EXCLUSION,101003,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2841076702300218,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1385640205490795,1.4289463890923029,0.2903823685432234,False,False,False
REPLICATION,R1_COORDINATED_EXCLUSION,101004,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3027057240993136,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1577007447691559,1.4478341481133796,0.2901334033442238,False,False,False
REPLICATION,R1_COORDINATED_EXCLUSION,101005,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2950112172415247,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1490430895167785,1.4404929027748534,0.29144981325807495,False,False,False
REPLICATION,R1_COORDINATED_EXCLUSION,101006,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3081891469702491,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,2,1.3322676295501878e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1669420150783048,1.4506193503227394,0.2836773352444346,False,False,False
REPLICATION,R1_COORDINATED_EXCLUSION,101007,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2994122409357582,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.152710780360867,1.4461857572021335,0.29347497684126655,False,False,False
REPLICATION,R1_COORDINATED_EXCLUSION,101008,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2764435256605,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,2,1.3322676295501878e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1305085689862688,1.4224600370034264,0.29195146801715754,False,False,False
REPLICATION,R1_COORDINATED_EXCLUSION,101009,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3118094032251897,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1652684933761526,1.4572460085544998,0.29197751517834725,False,False,False
REPLICATION,R1_COORDINATED_EXCLUSION,101010,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3148809857982584,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1689194677950994,1.4607472075990557,0.2918277398039564,False,False,False
REPLICATION,R1_COORDINATED_EXCLUSION,101011,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2883959240751748,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,1,1.3322676295501878e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1428158183477652,1.4323302611075686,0.2895144427598033,False,False,False
REPLICATION,R1_COORDINATED_EXCLUSION,101012,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3222450675655641,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1758993108256344,1.4686829075753913,0.29278359674975696,False,False,False
REPLICATION,R1_COORDINATED_EXCLUSION,101013,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3116519626817862,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,2,8.881784197001252e-16,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1666444749005003,1.4566187336927865,0.2899742587922862,False,False,False
REPLICATION,R1_COORDINATED_EXCLUSION,101014,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3192366432576996,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,1,8.881784197001252e-16,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1785952851050026,1.4603398321799848,0.2817445470749822,False,False,False
REPLICATION,R1_COORDINATED_EXCLUSION,101015,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3144313680214692,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1712370887342898,1.4562558669704526,0.28501877823616284,False,False,False
REPLICATION,R1_COORDINATED_EXCLUSION,101016,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3066854129948238,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1630830909154608,1.4505803593040665,0.2874972683886057,False,False,False
REPLICATION,R1_COORDINATED_EXCLUSION,101017,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.322424242308145,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1771550870322434,1.4679237852386444,0.29076869820640106,False,False,False
REPLICATION,R1_COORDINATED_EXCLUSION,101018,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.298193428589197,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1533124265300585,1.443159293881784,0.2898468673517256,False,False,False
