cohort,family,seed,upstream_state,reference_beta,unrestricted_state,unrestricted_exact_equivalent_count,unrestricted_constrained_survivor_count,unrestricted_frontier_size,unrestricted_frontier_max_path_error,constrained_state,constrained_survivor_count,near_true_beta_countermodel,near_true_beta_path_error,causal_authority_granted_unrestricted,causal_authority_granted_constrained
REPLICATION,C0_VALID,81056,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8194268284986036,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,13,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81057,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7946178450371382,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,14,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81058,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7845276838714613,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,13,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81059,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7917516756294419,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,14,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81060,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7825492536883761,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,15,2.220446049250313e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81061,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8104102380720886,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,61,61,14,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81062,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8221169740088071,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,13,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C0_VALID,81063,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8203068202051758,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,13,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81000,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2955393861722686,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.8,8.881784197001252e-16,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81001,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.301915976605549,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81002,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2720847487114497,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,2,1.3322676295501878e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.7750000000000001,8.881784197001252e-16,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81003,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2933223788100907,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.8,1.7763568394002505e-15,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81004,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3106855967821316,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,61,61,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.8,8.881784197001252e-16,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81005,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.280914507613085,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81006,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3172748328871187,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,2,8.881784197001252e-16,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.8250000000000002,8.881784197001252e-16,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81007,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.291128533011192,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.8,8.881784197001252e-16,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81008,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3109860072509354,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,61,61,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.8,8.881784197001252e-16,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81009,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3157258243513605,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,2,1.3322676295501878e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.8250000000000002,8.881784197001252e-16,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81010,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2804071418957392,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81011,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3114938342187055,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,61,61,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.8,8.881784197001252e-16,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81012,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2783797216846993,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81013,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2993226020388868,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.8,8.881784197001252e-16,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81014,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.291819279519591,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.8,1.7763568394002505e-15,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81015,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2974077225630471,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.8,8.881784197001252e-16,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81016,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2839244235829426,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81017,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3079967461621136,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81018,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3147121897796326,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,61,61,1,2.6645352591003757e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81019,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2921557722847041,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.8,8.881784197001252e-16,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81020,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.30566966574887,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81021,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3143866622435525,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,61,61,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81022,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2835452955746374,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81023,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2694949768963304,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.7750000000000001,8.881784197001252e-16,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81024,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3016517261380276,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81025,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3010381570497036,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,2,2.6645352591003757e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.8,8.881784197001252e-16,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81026,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2848419753242197,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81027,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2921674239261864,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.8,8.881784197001252e-16,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81028,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2802301908539582,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81029,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3199058623443383,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.8250000000000002,8.881784197001252e-16,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81030,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.302127038873958,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81031,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3190827655899273,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.8250000000000002,8.881784197001252e-16,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81032,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3008202534026236,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81033,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2943164097462987,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.8,8.881784197001252e-16,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81034,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.302931199037343,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81035,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.301848761270459,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81036,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2995449486458346,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.8,8.881784197001252e-16,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81037,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3157133362414302,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.8250000000000002,1.7763568394002505e-15,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81038,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2945138474020264,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,2,1.3322676295501878e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.8,8.881784197001252e-16,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81039,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3214927321111185,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,2,1.3322676295501878e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.8250000000000002,8.881784197001252e-16,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81040,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2856732692467379,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,61,61,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.7750000000000001,1.7763568394002505e-15,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81041,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3203804658375584,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,2,1.3322676295501878e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.8250000000000002,8.881784197001252e-16,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81042,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2948380274174367,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,2,1.3322676295501878e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.8,8.881784197001252e-16,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81043,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.30504329875211,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81044,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2829427843874304,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81045,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3106834095227613,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,61,61,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.8,1.7763568394002505e-15,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81046,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.295754412477635,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,2,1.1102230246251565e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.8,8.881784197001252e-16,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81047,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3169323095541292,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.8250000000000002,8.881784197001252e-16,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81048,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2954430747496017,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,2,1.3322676295501878e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.8,8.881784197001252e-16,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81049,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2728694761567876,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.7750000000000001,8.881784197001252e-16,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81050,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2819780916919667,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,1,2.6645352591003757e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81051,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3178072866285422,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,2,1.3322676295501878e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.8250000000000002,8.881784197001252e-16,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81052,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3094406346610326,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81053,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.311993803928533,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,61,61,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.8,8.881784197001252e-16,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81054,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2983978795631983,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.8,8.881784197001252e-16,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81055,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2691304677283066,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.7750000000000001,8.881784197001252e-16,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81056,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3149006513417891,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,61,61,1,2.6645352591003757e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81057,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.29252946059785,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,2,1.3322676295501878e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.8,8.881784197001252e-16,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81058,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2880681818626711,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,61,61,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.7750000000000001,8.881784197001252e-16,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81059,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.297250912612871,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.8,8.881784197001252e-16,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81060,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2868179023721273,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,61,61,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.7750000000000001,8.881784197001252e-16,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81061,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3013252157842363,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,1,1.5543122344752192e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81062,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3108810399908577,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,61,61,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.8,8.881784197001252e-16,False,False
REPLICATION,C1_COORDINATED_EXCLUSION,81063,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3212852800794548,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,0.8250000000000002,8.881784197001252e-16,False,False
