cohort,family,case,pass,state,selected_action,certificate_valid_before,digest_deterministic,mutated_world_certificate_accepted,stale_certificate_accepted,dropped_world_certificate_accepted,no_causal_truth_field,information_state,necessary_information_cost
REPLICATION,P7,105,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
REPLICATION,P7,106,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
REPLICATION,P7,107,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
REPLICATION,P7,108,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
REPLICATION,P7,109,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
REPLICATION,P7,110,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
REPLICATION,P7,111,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
REPLICATION,P7,112,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
REPLICATION,P7,113,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
REPLICATION,P7,114,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
REPLICATION,P7,115,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
REPLICATION,P7,116,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
REPLICATION,P7,117,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
REPLICATION,P7,118,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
REPLICATION,P7,119,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
REPLICATION,P7,120,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
REPLICATION,P7,121,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
REPLICATION,P7,122,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
REPLICATION,P7,123,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
REPLICATION,P7,124,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
REPLICATION,P7,125,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
REPLICATION,P7,126,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
REPLICATION,P7,127,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,NO_IDENTIFYING_INFORMATION_CHANNEL,inf
REPLICATION,P8,0,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,1,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,2,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,3,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,4,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,5,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,6,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,7,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,8,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,9,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,10,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,11,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,12,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,13,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,14,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,15,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,16,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,17,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,18,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,19,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,20,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,21,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,22,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,23,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,24,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,25,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,26,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,27,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,28,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,29,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,30,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,31,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,32,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,33,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,34,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,35,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,36,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,37,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,38,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,39,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,40,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,41,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,42,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,43,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,44,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,45,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,46,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,47,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,48,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,49,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,50,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,51,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,52,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,53,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,54,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,55,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,56,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,57,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,58,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,59,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,60,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,61,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,62,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,63,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,64,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,65,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,66,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,67,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,68,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,69,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,70,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,71,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,72,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,73,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,74,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,75,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,76,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,77,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,78,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,79,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,80,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,81,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,82,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,83,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,84,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,85,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,86,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,87,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,88,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,89,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,90,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,91,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,92,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,93,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,94,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,95,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,96,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,97,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,98,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,99,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,100,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,101,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,102,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,103,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,104,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,105,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,106,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,107,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,108,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,109,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,110,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,111,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,112,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,113,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,114,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,115,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,116,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,117,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,118,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,119,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,120,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,121,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,122,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,123,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,124,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,125,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,126,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P8,127,1,ABSTAIN_NO_UNIQUE_ROBUST_ACTION,,1,1,0,,,1,,
REPLICATION,P9,0,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,1,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,2,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,3,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,4,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,5,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,6,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,7,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,8,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,9,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,10,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,11,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,12,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,13,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,14,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,15,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,16,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,17,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,18,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,19,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,20,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,21,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,22,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,23,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,24,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,25,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,26,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,27,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,28,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,29,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,30,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,31,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,32,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,33,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,34,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,35,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,36,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,37,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,38,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,39,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,40,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,41,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,42,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,43,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,44,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,45,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,46,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,47,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,48,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,49,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,50,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,51,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,52,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,53,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,54,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,55,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,56,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,57,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,58,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,59,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,60,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,61,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,62,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,63,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,64,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,65,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,66,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,67,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,68,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,69,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,70,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,71,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,72,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,73,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,74,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,75,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,76,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,77,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,78,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,79,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,80,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,81,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,82,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,83,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,84,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,85,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,86,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,87,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,88,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,89,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,90,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,91,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,92,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,93,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,94,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,95,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,96,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,97,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,98,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,99,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,100,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,101,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,102,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,103,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,104,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,105,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,106,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,107,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,108,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,109,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,110,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,111,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,112,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,113,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,114,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,115,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,116,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,117,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,118,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,119,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,120,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,121,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,122,1,ROBUST_ACTION,A,1,1,0,0,,1,,
REPLICATION,P9,123,1,ROBUST_ACTION,A,1,1,0,0,,1,,
