seed,context,mode,method,top1_A,false_credit_mass,score_A,score_C,score_D,score_B,structural_evaluations,max_efficiency_error
34005,OOD_SIGN_INVERSION,PURE_NOISE,EXACT_CF_SHAPLEY,False,0.0,6.157506010065136e-18,6.157506010065136e-18,6.157506010065136e-18,6.157506010065136e-18,10368,0.0
34005,OOD_SIGN_INVERSION,PURE_NOISE,OBS_ASSOC,False,0.9850622901287464,0.003206829076766644,0.102509268592835,0.04401631054759754,0.06494769364620305,0,
34005,OOD_SIGN_INVERSION,PURE_NOISE,RECENCY,False,0.9,0.25,0.5,0.75,1.0,0,
34005,OOD_SIGN_INVERSION,PURE_NOISE,UNIFORM,False,0.75,1.0,1.0,1.0,1.0,0,
34005,OOD_SIGN_INVERSION,PURE_NOISE,MC_CF_SHAPLEY_4,False,0.0,0.0,0.0,0.0,0.0,2560,
34005,OOD_SIGN_INVERSION,PURE_NOISE,MC_CF_SHAPLEY_16,False,0.0,0.0,0.0,0.0,0.0,10240,
34005,OOD_SIGN_INVERSION,PURE_NOISE,MC_CF_SHAPLEY_64,False,0.0,0.0,0.0,0.0,0.0,40960,
34005,OOD_SIGN_INVERSION,PURE_NOISE,TD_ELIGIBILITY_PROXY,False,0.9901901506476717,0.00030238836933780573,0.012053005461515482,0.006497897043680784,0.011971684971403176,0,
34005,OOD_SIGN_INVERSION,PURE_NOISE,RANDOM,True,0.6068909073022335,0.9884927203838503,0.2871810112285833,0.3984441207458841,0.8404327870079197,0,
34006,TRAIN_CONFOUNDED,PURE_NOISE,EXACT_CF_SHAPLEY,False,0.0,7.788467950003292e-18,7.788467950003292e-18,7.788467950003292e-18,7.788467950003292e-18,10368,0.0
34006,TRAIN_CONFOUNDED,PURE_NOISE,OBS_ASSOC,True,0.4400045659848768,0.23361798706968748,0.03883526180902635,0.043304681474199164,0.10142044803968374,0,
34006,TRAIN_CONFOUNDED,PURE_NOISE,RECENCY,False,0.9,0.25,0.5,0.75,1.0,0,
34006,TRAIN_CONFOUNDED,PURE_NOISE,UNIFORM,False,0.75,1.0,1.0,1.0,1.0,0,
34006,TRAIN_CONFOUNDED,PURE_NOISE,MC_CF_SHAPLEY_4,False,0.0,0.0,0.0,0.0,0.0,2560,
34006,TRAIN_CONFOUNDED,PURE_NOISE,MC_CF_SHAPLEY_16,False,0.0,0.0,0.0,0.0,0.0,10240,
