family,method,budget,n_rows,mean_rmse_true_teacher,mean_rmse_model_teacher,mean_false_credit_mass_true,max_false_credit_mass_true,topset_recovery,mean_max_estimator_variance,max_estimator_variance,mean_actual_evaluations,mean_model_teacher_false_mass_true
E3_PRECISELY_WRONG_MODEL,ANTITHETIC_CRN_MC,64,3072,0.6363961030678927,6.315378356201928e-17,0.9,0.9000000000000001,0.0,2.0945518102166192e-34,1.7608502348683298e-33,65.0,0.9
E3_PRECISELY_WRONG_MODEL,ANTITHETIC_CRN_MC,128,3072,0.6363961030678927,6.30914700071757e-17,0.9,0.9000000000000001,0.0,9.968192094972998e-35,8.217301096052206e-34,129.0,0.9
E3_PRECISELY_WRONG_MODEL,ANTITHETIC_CRN_MC,256,3072,0.6363961030678927,6.299759776547772e-17,0.9,0.9000000000000001,0.0,5.113855456148236e-35,3.976113433573648e-34,257.0,0.9
E3_PRECISELY_WRONG_MODEL,CRN_CHAIN_MC,8,3072,0.6878288542664205,0.23705479421168316,0.698748535935008,1.0,0.23860677083333334,0.4090559895833334,0.8100000000000003,9.0,0.9
E3_PRECISELY_WRONG_MODEL,CRN_CHAIN_MC,16,3072,0.6615125510638243,0.17401087075186042,0.8394711852723038,1.0,0.060546875,0.20405626085069448,0.2700000000000001,17.0,0.9
E3_PRECISELY_WRONG_MODEL,CRN_CHAIN_MC,32,3072,0.6487285866161209,0.12590334881863557,0.887816858557566,1.0,0.0013020833333333333,0.10158223470052084,0.11571428571428576,33.0,0.9
E3_PRECISELY_WRONG_MODEL,CRN_CHAIN_MC,64,3072,0.6402474040667304,0.09104809554313925,0.8930025206623733,0.989010989010989,0.0,0.050559906005859384,0.05400000000000002,65.0,0.9
E3_PRECISELY_WRONG_MODEL,CRN_CHAIN_MC,128,3072,0.6394654466556037,0.0640449916648916,0.8971448358322718,0.9642857142857142,0.0,0.025320606846963207,0.026129032258064525,129.0,0.9
E3_PRECISELY_WRONG_MODEL,CRN_CHAIN_MC,256,3072,0.6372567624241254,0.04506685339302808,0.8985252926837184,0.943342776203966,0.0,0.012661175046648298,0.012857142857142862,257.0,0.9
E3_PRECISELY_WRONG_MODEL,DOUBLE_ANTITHETIC_CRN_MC,8,3072,0.6363961030678927,6.337173490035918e-17,0.9,0.9000000000000001,0.0,0.0,0.0,17.0,0.9
E3_PRECISELY_WRONG_MODEL,DOUBLE_ANTITHETIC_CRN_MC,16,3072,0.6363961030678927,6.342265398412536e-17,0.9,0.9000000000000001,0.0,0.0,0.0,17.0,0.9
E3_PRECISELY_WRONG_MODEL,DOUBLE_ANTITHETIC_CRN_MC,32,3072,0.6363961030678927,6.296445659493361e-17,0.9,0.9000000000000001,0.0,5.360254239749631e-34,6.162975822039155e-33,33.0,0.9
E3_PRECISELY_WRONG_MODEL,DOUBLE_ANTITHETIC_CRN_MC,64,3072,0.6363961030678927,6.301304170475873e-17,0.9,0.9000000000000001,0.0,2.1739331303140535e-34,2.0543252740130515e-33,65.0,0.9
E3_PRECISELY_WRONG_MODEL,DOUBLE_ANTITHETIC_CRN_MC,128,3072,0.6363961030678927,6.335404165774049e-17,0.9,0.9000000000000001,0.0,1.1353036392084589e-34,8.804251174341649e-34,129.0,0.9
E3_PRECISELY_WRONG_MODEL,DOUBLE_ANTITHETIC_CRN_MC,256,3072,0.6363961030678927,6.319295827143604e-17,0.9,0.9000000000000001,0.0,5.582422672055043e-35,4.108650548026103e-34,257.0,0.9
E3_PRECISELY_WRONG_MODEL,LEGACY_INDEPENDENT_MC,8,3072,0.8507819839147532,0.5748955333791305,0.7790362826725068,1.0,0.22591145833333334,0.974013671875,4.0,9.0,0.9
E3_PRECISELY_WRONG_MODEL,LEGACY_INDEPENDENT_MC,16,3072,0.7517450323653518,0.42118751494799245,0.8099267887728839,1.0,0.125,0.37774251302083334,1.1425,17.0,0.9
E3_PRECISELY_WRONG_MODEL,LEGACY_INDEPENDENT_MC,32,3072,0.6954424954007936,0.2948462792529292,0.8362648856732832,1.0,0.049479166666666664,0.16032415480840775,0.41285714285714287,33.0,0.9
E3_PRECISELY_WRONG_MODEL,LEGACY_INDEPENDENT_MC,64,3072,0.6631331871502876,0.21161110825655002,0.8656063833115168,1.0,0.013997395833333334,0.07098064168294271,0.1429895833333333,65.0,0.9
E3_PRECISELY_WRONG_MODEL,LEGACY_INDEPENDENT_MC,128,3072,0.6509222577787249,0.14854664044726246,0.8855738697343916,1.0,0.0003255208333333333,0.03262563643916961,0.057802419354838715,129.0,0.9
E3_PRECISELY_WRONG_MODEL,LEGACY_INDEPENDENT_MC,256,3072,0.6435344842369416,0.10653794972911478,0.8982405499575674,1.0,0.0,0.015253410288896511,0.024970238095238094,257.0,0.9
